order_id,customer_id,product_id,order_date,quantity,unit_price,amount,status,region
O002262,C00208,P0035,2026-03-11,1,277.29,277.29,completed,Central
O002263,C00018,P0040,2026-02-23,6,182.51,1095.06,completed,North
O002264,C00029,P0004,2026-03-20,4,179.23,716.92,pending,North
O002265,C00102,P0037,2026-01-23,1,337.76,337.76,pending,Central
O002266,C00094,P0050,2026-02-08,2,314.46,628.92,cancelled,North
O002267,C00205,P0047,2026-06-05,4,93.06,372.24,completed,North
O002268,C00122,P0029,2026-03-10,6,353.41,2120.46,completed,East
O002269,C00006,P0029,2026-06-26,6,353.41,2120.46,pending,South
O002270,C00191,P0014,2026-02-22,6,356.93,2141.58,returned,North
O002271,C00195,P0040,2026-04-27,6,182.51,1095.06,completed,Central
O002272,C00122,P0048,2026-01-04,2,351.02,702.04,completed,East
O002273,C00175,P0010,2026-02-04,6,139.46,836.76,completed,South
O002274,C00089,P0039,2026-02-20,5,43.18,215.9,pending,North
O002275,C00105,P0008,2026-06-12,4,142.32,569.28,pending,Central
O002276,C00040,P0007,2026-02-22,4,129.12,516.48,completed,West
O002277,C00266,P0033,2026-06-20,5,225.35,1126.75,shipped,Central
O002278,C00261,P0005,2026-05-07,3,36.89,110.67,completed,Central
O002279,C00270,P0044,2026-06-17,1,304.28,304.28,pending,West
O002280,C00288,P0006,2026-01-06,5,182.61,913.05,completed,West
O002281,C00035,P0026,2026-02-27,2,320.92,641.84,pending,East
O002282,C00061,P0038,2026-06-15,2,261.18,522.36,cancelled,West
O002283,C00139,P0021,2026-02-28,4,250.81,1003.24,returned,North
O002284,C00262,P0012,2026-04-01,1,339.88,339.88,completed,South
O002285,C00285,P0007,2026-01-08,3,129.12,387.36,cancelled,West
O002286,C00217,P0044,2026-02-04,4,304.28,1217.12,cancelled,South
O002287,C00106,P0019,2026-04-27,5,93.69,468.45,completed,East
O002288,C00097,P0025,2026-04-19,6,163.82,982.92,pending,South
O002289,C00279,P0026,2026-05-16,6,320.92,1925.52,pending,South
O002290,C00188,P0050,2026-05-23,4,314.46,1257.84,shipped,West
O002291,C00290,P0020,2026-06-18,5,385.28,1926.4,cancelled,West
O002292,C00094,P0037,2026-06-10,3,337.76,1013.28,shipped,North
O002293,C00161,P0026,2026-03-22,6,320.92,1925.52,cancelled,West
O002294,C00017,P0026,2026-06-15,1,320.92,320.92,completed,East
O002295,C00190,P0018,2026-01-08,4,209.6,838.4,shipped,West
O002296,C00074,P0002,2026-06-10,3,358.45,1075.35,completed,West
O002297,C00214,P0038,2026-05-09,3,261.18,783.54,cancelled,Central
O002298,C00044,P0041,2026-04-25,4,5.08,20.32,cancelled,West
O002299,C00211,P0044,2026-05-05,1,304.28,304.28,returned,East
O002300,C00010,P0035,2026-05-21,4,277.29,1109.16,completed,West
O002301,C00001,P0049,2026-06-30,4,170.02,680.08,returned,Central
O002302,C00252,P0045,2026-03-13,2,7.03,14.06,completed,Central
O002303,C00263,P0027,2026-01-09,5,176.06,880.3,completed,North
O002304,C00095,P0040,2026-01-15,2,182.51,365.02,completed,Central
O002305,C00262,P0021,2026-02-23,6,250.81,1504.86,pending,South
O002306,C00091,P0007,2026-02-11,1,129.12,129.12,shipped,North
O002307,C00134,P0023,2026-04-08,2,252.53,505.06,completed,Central
O002308,C00206,P0017,2026-05-23,4,227.78,911.12,cancelled,Central
O002309,C00115,P0003,2026-04-17,6,221.39,1328.34,returned,Central
O002310,C00294,P0020,2026-05-18,3,385.28,1155.84,pending,South
O002311,C00215,P0012,2026-04-09,4,339.88,1359.52,shipped,North
O002312,C00156,P0039,2026-02-27,2,43.18,86.36,cancelled,Central
O002313,C00255,P0049,2026-02-26,5,170.02,850.1,shipped,Central
O002314,C00221,P0032,2026-03-25,6,206.95,1241.7,completed,East
O002315,C00152,P0017,2026-05-28,6,227.78,1366.68,shipped,South
O002316,C00238,P0038,2026-01-05,5,261.18,1305.9,pending,West
O002317,C00179,P0009,2026-06-02,3,399.86,1199.58,shipped,East
O002318,C00167,P0016,2026-03-10,5,367.12,1835.6,returned,Central
O002319,C00031,P0048,2026-06-24,4,351.02,1404.08,completed,Central
O002320,C00123,P0007,2026-06-07,6,129.12,774.72,shipped,North
O002321,C00075,P0024,2026-06-11,1,190.42,190.42,completed,South
O002322,C00224,P0015,2026-02-03,4,173.05,692.2,returned,North
O002323,C00070,P0045,2026-04-06,6,7.03,42.18,pending,South
O002324,C00001,P0028,2026-06-16,6,8.66,51.96,completed,Central
O002325,C00247,P0022,2026-03-08,1,195.43,195.43,shipped,North
O002326,C00065,P0019,2026-06-03,3,93.69,281.07,returned,East
O002327,C00089,P0032,2026-03-09,2,206.95,413.9,shipped,North
O002328,C00076,P0038,2026-03-30,6,261.18,1567.08,completed,West
O002329,C00064,P0030,2026-06-12,1,371.15,371.15,completed,South
O002330,C00097,P0024,2026-04-18,4,190.42,761.68,completed,South
O002331,C00145,P0036,2026-04-23,5,369.18,1845.9,shipped,South
O002332,C00115,P0048,2026-02-26,1,351.02,351.02,cancelled,Central
O002333,C00100,P0027,2026-06-21,3,176.06,528.18,completed,South
O002334,C00092,P0020,2026-04-01,6,385.28,2311.68,cancelled,North
O002335,C00035,P0016,2026-05-23,3,367.12,1101.36,completed,East
O002336,C00137,P0001,2026-01-20,2,131.2,262.4,shipped,East
O002337,C00104,P0035,2026-02-06,3,277.29,831.87,pending,Central
O002338,C00191,P0033,2026-03-30,5,225.35,1126.75,shipped,North
O002339,C00056,P0050,2026-02-19,4,314.46,1257.84,cancelled,Central
O002340,C00206,P0018,2026-04-17,2,209.6,419.2,completed,Central
O002341,C00062,P0042,2026-05-04,2,318.54,637.08,shipped,West
O002342,C00221,P0014,2026-06-21,4,356.93,1427.72,cancelled,East
O002343,C00261,P0034,2026-03-24,2,130.08,260.16,completed,Central
O002344,C00283,P0027,2026-04-10,4,176.06,704.24,completed,East
O002345,C00107,P0013,2026-03-21,6,187.12,1122.72,returned,East
O002346,C00226,P0028,2026-06-18,5,8.66,43.3,returned,East
O002347,C00010,P0046,2026-01-18,3,289.59,868.77,shipped,West
O002348,C00209,P0014,2026-06-05,4,356.93,1427.72,pending,West
O002349,C00018,P0003,2026-06-29,5,221.39,1106.95,returned,North
O002350,C00291,P0016,2026-03-30,6,367.12,2202.72,pending,East
O002351,C00232,P0008,2026-04-03,5,142.32,711.6,completed,Central
O002352,C00223,P0010,2026-03-22,6,139.46,836.76,cancelled,Central
O002353,C00188,P0043,2026-03-02,5,250.32,1251.6,returned,West
O002354,C00072,P0031,2026-01-05,6,107.74,646.44,cancelled,East
O002355,C00063,P0009,2026-05-08,2,399.86,799.72,cancelled,North
O002356,C00201,P0031,2026-04-29,2,107.74,215.48,cancelled,West
O002357,C00202,P0040,2026-05-23,3,182.51,547.53,shipped,East
O002358,C00005,P0006,2026-03-11,5,182.61,913.05,completed,North
O002359,C00263,P0049,2026-05-21,1,170.02,170.02,completed,North
O002360,C00063,P0010,2026-04-16,2,139.46,278.92,returned,North
O002361,C00203,P0050,2026-06-17,5,314.46,1572.3,completed,North
O002362,C00297,P0002,2026-01-21,4,358.45,1433.8,pending,West
O002363,C00260,P0006,2026-03-11,6,182.61,1095.66,cancelled,East
O002364,C00173,P0019,2026-06-24,3,93.69,281.07,returned,West
O002365,C00054,P0021,2026-01-01,5,250.81,1254.05,returned,South
O002366,C00111,P0004,2026-02-24,3,179.23,537.69,returned,East
O002367,C00263,P0013,2026-03-19,5,187.12,935.6,pending,North
O002368,C00245,P0001,2026-01-23,5,131.2,656.0,completed,Central
O002369,C00145,P0005,2026-01-14,5,36.89,184.45,returned,South
O002370,C00260,P0005,2026-03-05,4,36.89,147.56,pending,East
O002371,C00247,P0006,2026-03-12,1,182.61,182.61,completed,North
O002372,C00156,P0048,2026-06-23,4,351.02,1404.08,returned,Central
O002373,C00127,P0024,2026-03-20,1,190.42,190.42,completed,Central
O002374,C00246,P0050,2026-05-14,5,314.46,1572.3,shipped,West
O002375,C00243,P0042,2026-06-17,3,318.54,955.62,completed,South
O002376,C00085,P0017,2026-04-11,2,227.78,455.56,returned,North
O002377,C00277,P0018,2026-03-15,4,209.6,838.4,returned,Central
O002378,C00105,P0028,2026-02-16,1,8.66,8.66,completed,Central
O002379,C00104,P0010,2026-03-18,3,139.46,418.38,completed,Central
O002380,C00166,P0035,2026-05-15,4,277.29,1109.16,shipped,North
O002381,C00189,P0042,2026-02-07,3,318.54,955.62,cancelled,East
O002382,C00089,P0028,2026-02-05,1,8.66,8.66,pending,North
O002383,C00181,P0022,2026-06-15,3,195.43,586.29,completed,North
O002384,C00138,P0025,2026-06-07,3,163.82,491.46,completed,East
O002385,C00132,P0008,2026-02-13,5,142.32,711.6,completed,West
O002386,C00063,P0048,2026-02-27,5,351.02,1755.1,returned,North
O002387,C00230,P0020,2026-06-01,4,385.28,1541.12,shipped,South
O002388,C00022,P0004,2026-05-07,2,179.23,358.46,returned,North
O002389,C00109,P0042,2026-03-10,3,318.54,955.62,returned,South
O002390,C00256,P0009,2026-06-03,6,399.86,2399.16,completed,South
O002391,C00263,P0025,2026-05-11,5,163.82,819.1,returned,North
O002392,C00215,P0006,2026-01-11,3,182.61,547.83,cancelled,North
O002393,C00233,P0008,2026-05-29,1,142.32,142.32,completed,North
O002394,C00214,P0016,2026-02-20,5,367.12,1835.6,completed,Central
O002395,C00254,P0006,2026-01-22,1,182.61,182.61,completed,West
O002396,C00010,P0029,2026-05-26,2,353.41,706.82,pending,West
O002397,C00197,P0040,2026-02-08,6,182.51,1095.06,shipped,East
O002398,C00136,P0021,2026-06-29,6,250.81,1504.86,shipped,East
O002399,C00154,P0005,2026-05-09,1,36.89,36.89,completed,East
O002400,C00070,P0048,2026-01-22,1,351.02,351.02,completed,South
O002401,C00179,P0044,2026-06-27,6,304.28,1825.68,completed,East
O002402,C00284,P0010,2026-06-25,6,139.46,836.76,returned,West
O002403,C00131,P0045,2026-02-15,6,7.03,42.18,cancelled,East
O002404,C00068,P0043,2026-01-24,3,250.32,750.96,pending,West
O002405,C00289,P0013,2026-02-25,3,187.12,561.36,returned,Central
O002406,C00173,P0005,2026-04-10,1,36.89,36.89,completed,West
O002407,C00142,P0002,2026-01-04,1,358.45,358.45,completed,North
O002408,C00149,P0017,2026-06-23,1,227.78,227.78,shipped,North
O002409,C00075,P0020,2026-01-14,5,385.28,1926.4,shipped,South
O002410,C00034,P0044,2026-05-21,4,304.28,1217.12,returned,East
O002411,C00143,P0015,2026-06-23,3,173.05,519.15,cancelled,Central
O002412,C00176,P0033,2026-03-16,6,225.35,1352.1,completed,Central
O002413,C00283,P0027,2026-05-11,5,176.06,880.3,completed,East
O002414,C00075,P0002,2026-03-05,6,358.45,2150.7,completed,South
O002415,C00279,P0039,2026-03-23,1,43.18,43.18,pending,South
O002416,C00073,P0014,2026-06-20,3,356.93,1070.79,pending,West
O002417,C00226,P0033,2026-01-25,1,225.35,225.35,completed,East
O002418,C00034,P0021,2026-02-13,5,250.81,1254.05,cancelled,East
O002419,C00242,P0018,2026-01-15,5,209.6,1048.0,cancelled,North
O002420,C00012,P0012,2026-01-27,4,339.88,1359.52,cancelled,West
O002421,C00073,P0025,2026-06-01,5,163.82,819.1,returned,West
O002422,C00182,P0012,2026-01-12,2,339.88,679.76,returned,Central
O002423,C00179,P0030,2026-02-09,4,371.15,1484.6,completed,East
O002424,C00298,P0015,2026-04-27,3,173.05,519.15,returned,West
O002425,C00071,P0047,2026-01-20,2,93.06,186.12,returned,North
O002426,C00140,P0037,2026-02-14,4,337.76,1351.04,completed,West
O002427,C00110,P0026,2026-02-26,5,320.92,1604.6,pending,East
O002428,C00001,P0021,2026-05-11,4,250.81,1003.24,completed,Central
O002429,C00025,P0016,2026-02-01,5,367.12,1835.6,completed,East
O002430,C00185,P0031,2026-02-12,6,107.74,646.44,shipped,East
O002431,C00182,P0008,2026-06-22,2,142.32,284.64,shipped,Central
O002432,C00293,P0016,2026-05-20,3,367.12,1101.36,completed,South
O002433,C00230,P0041,2026-05-27,5,5.08,25.4,pending,South
O002434,C00104,P0035,2026-03-07,4,277.29,1109.16,completed,Central
O002435,C00157,P0039,2026-03-06,6,43.18,259.08,shipped,North
O002436,C00236,P0006,2026-06-24,4,182.61,730.44,pending,Central
O002437,C00291,P0005,2026-03-17,6,36.89,221.34,returned,East
O002438,C00148,P0024,2026-03-09,5,190.42,952.1,shipped,South
O002439,C00241,P0041,2026-02-21,2,5.08,10.16,shipped,West
O002440,C00213,P0038,2026-04-11,1,261.18,261.18,returned,North
O002441,C00265,P0045,2026-06-21,6,7.03,42.18,completed,East
O002442,C00091,P0012,2026-06-25,3,339.88,1019.64,completed,North
O002443,C00164,P0049,2026-04-21,4,170.02,680.08,completed,North
O002444,C00035,P0044,2026-03-22,3,304.28,912.84,completed,East
O002445,C00207,P0023,2026-03-05,3,252.53,757.59,completed,West
O002446,C00300,P0037,2026-05-18,1,337.76,337.76,cancelled,South
O002447,C00174,P0013,2026-03-13,4,187.12,748.48,pending,South
O002448,C00206,P0034,2026-03-05,3,130.08,390.24,shipped,Central
O002449,C00237,P0022,2026-05-02,4,195.43,781.72,completed,West
O002450,C00024,P0022,2026-02-21,5,195.43,977.15,completed,South
O002451,C00194,P0013,2026-04-21,1,187.12,187.12,pending,Central
O002452,C00223,P0010,2026-06-18,5,139.46,697.3,shipped,Central
O002453,C00254,P0013,2026-03-18,1,187.12,187.12,cancelled,West
O002454,C00186,P0022,2026-02-27,3,195.43,586.29,returned,South
O002455,C00165,P0025,2026-02-11,6,163.82,982.92,cancelled,Central
O002456,C00188,P0022,2026-04-21,5,195.43,977.15,completed,West
O002457,C00189,P0027,2026-05-08,5,176.06,880.3,returned,East
O002458,C00231,P0045,2026-01-18,5,7.03,35.15,completed,North
O002459,C00017,P0039,2026-02-13,6,43.18,259.08,pending,East
O002460,C00036,P0027,2026-01-25,3,176.06,528.18,returned,South
O002461,C00113,P0039,2026-03-26,1,43.18,43.18,completed,South
O002462,C00191,P0020,2026-01-24,2,385.28,770.56,shipped,North
O002463,C00151,P0008,2026-03-15,3,142.32,426.96,cancelled,West
O002464,C00102,P0043,2026-01-15,1,250.32,250.32,completed,Central
O002465,C00046,P0025,2026-06-24,2,163.82,327.64,completed,East
O002466,C00058,P0017,2026-06-15,1,227.78,227.78,shipped,North
O002467,C00062,P0020,2026-06-18,4,385.28,1541.12,completed,West
O002468,C00167,P0039,2026-03-05,4,43.18,172.72,pending,Central
O002469,C00180,P0044,2026-06-01,3,304.28,912.84,returned,East
O002470,C00269,P0031,2026-05-04,3,107.74,323.22,completed,North
O002471,C00170,P0033,2026-01-06,3,225.35,676.05,completed,West
O002472,C00133,P0046,2026-02-10,4,289.59,1158.36,completed,West
O002473,C00221,P0024,2026-06-13,5,190.42,952.1,completed,East
O002474,C00295,P0015,2026-01-25,5,173.05,865.25,shipped,North
O002475,C00004,P0049,2026-06-15,2,170.02,340.04,completed,East
O002476,C00004,P0041,2026-03-20,1,5.08,5.08,pending,East
O002477,C00149,P0025,2026-02-18,1,163.82,163.82,completed,North
O002478,C00247,P0034,2026-06-03,1,130.08,130.08,cancelled,North
O002479,C00273,P0013,2026-03-03,3,187.12,561.36,cancelled,Central
O002480,C00291,P0033,2026-06-08,1,225.35,225.35,completed,East
O002481,C00015,P0015,2026-04-04,1,173.05,173.05,completed,East
O002482,C00079,P0026,2026-05-12,1,320.92,320.92,completed,East
O002483,C00056,P0044,2026-04-07,3,304.28,912.84,completed,Central
O002484,C00078,P0025,2026-03-05,6,163.82,982.92,shipped,East
O002485,C00136,P0023,2026-04-08,1,252.53,252.53,completed,East
O002486,C00219,P0038,2026-01-10,3,261.18,783.54,completed,West
O002487,C00099,P0014,2026-06-19,4,356.93,1427.72,shipped,East
O002488,C00159,P0028,2026-05-04,3,8.66,25.98,cancelled,Central
O002489,C00127,P0022,2026-02-08,2,195.43,390.86,shipped,Central
O002490,C00273,P0014,2026-06-25,6,356.93,2141.58,returned,Central
O002491,C00229,P0023,2026-05-07,6,252.53,1515.18,cancelled,East
O002492,C00024,P0010,2026-03-28,1,139.46,139.46,completed,South
O002493,C00258,P0013,2026-04-13,5,187.12,935.6,returned,West
O002494,C00044,P0014,2026-02-19,2,356.93,713.86,completed,West
O002495,C00299,P0027,2026-03-15,4,176.06,704.24,cancelled,North
O002496,C00004,P0023,2026-01-04,5,252.53,1262.65,completed,East
O002497,C00242,P0018,2026-01-16,3,209.6,628.8,completed,North
O002498,C00174,P0016,2026-03-17,3,367.12,1101.36,completed,South
O002499,C00256,P0023,2026-03-21,4,252.53,1010.12,pending,South
O002500,C00184,P0029,2026-05-20,3,353.41,1060.23,completed,South
O002501,C00137,P0016,2026-01-11,5,367.12,1835.6,cancelled,East
O002502,C00001,P0026,2026-04-16,4,320.92,1283.68,completed,Central
O002503,C00211,P0008,2026-05-07,3,142.32,426.96,cancelled,East
O002504,C00212,P0026,2026-06-27,1,320.92,320.92,completed,East
O002505,C00029,P0023,2026-05-29,5,252.53,1262.65,pending,North
O002506,C00231,P0013,2026-06-16,2,187.12,374.24,returned,North
O002507,C00015,P0010,2026-05-08,2,139.46,278.92,completed,East
O002508,C00104,P0017,2026-02-03,3,227.78,683.34,completed,Central
O002509,C00198,P0026,2026-01-03,2,320.92,641.84,completed,West
O002510,C00108,P0001,2026-05-01,1,131.2,131.2,completed,Central
O002511,C00032,P0025,2026-06-28,4,163.82,655.28,pending,East
O002512,C00214,P0024,2026-03-22,3,190.42,571.26,completed,Central
O002513,C00201,P0009,2026-03-21,1,399.86,399.86,completed,West
O002514,C00244,P0022,2026-06-19,3,195.43,586.29,completed,Central
O002515,C00158,P0047,2026-05-03,4,93.06,372.24,returned,South
O002516,C00264,P0012,2026-02-20,5,339.88,1699.4,completed,East
O002517,C00094,P0043,2026-03-01,2,250.32,500.64,returned,North
O002518,C00001,P0047,2026-05-23,3,93.06,279.18,returned,Central
O002519,C00278,P0015,2026-01-31,4,173.05,692.2,completed,West
O002520,C00090,P0023,2026-03-28,6,252.53,1515.18,returned,South
O002521,C00257,P0019,2026-05-09,1,93.69,93.69,completed,South
O002522,C00276,P0049,2026-05-29,3,170.02,510.06,cancelled,Central
O002523,C00089,P0013,2026-06-14,4,187.12,748.48,completed,North
O002524,C00134,P0019,2026-04-04,1,93.69,93.69,cancelled,Central
O002525,C00096,P0015,2026-05-27,4,173.05,692.2,cancelled,East
O002526,C00300,P0016,2026-05-28,6,367.12,2202.72,cancelled,South
O002527,C00075,P0044,2026-03-07,5,304.28,1521.4,pending,South
O002528,C00124,P0025,2026-06-13,6,163.82,982.92,returned,South
O002529,C00042,P0016,2026-04-09,2,367.12,734.24,returned,Central
O002530,C00298,P0042,2026-03-19,2,318.54,637.08,completed,West
O002531,C00111,P0015,2026-03-05,3,173.05,519.15,shipped,East
O002532,C00041,P0031,2026-02-10,3,107.74,323.22,cancelled,South
O002533,C00179,P0039,2026-05-17,2,43.18,86.36,completed,East
O002534,C00063,P0033,2026-03-13,5,225.35,1126.75,shipped,North
O002535,C00295,P0029,2026-06-28,2,353.41,706.82,cancelled,North
O002536,C00123,P0005,2026-04-18,5,36.89,184.45,pending,North
O002537,C00189,P0044,2026-06-19,5,304.28,1521.4,cancelled,East
O002538,C00062,P0022,2026-01-27,1,195.43,195.43,shipped,West
O002539,C00237,P0001,2026-06-26,6,131.2,787.2,cancelled,West
O002540,C00106,P0044,2026-01-19,3,304.28,912.84,shipped,East
O002541,C00140,P0034,2026-01-23,6,130.08,780.48,completed,West
O002542,C00262,P0045,2026-05-30,2,7.03,14.06,completed,South
O002543,C00150,P0001,2026-03-17,2,131.2,262.4,shipped,West
O002544,C00139,P0013,2026-04-02,2,187.12,374.24,cancelled,North
O002545,C00094,P0049,2026-04-24,5,170.02,850.1,completed,North
O002546,C00006,P0020,2026-04-19,1,385.28,385.28,cancelled,South
O002547,C00078,P0044,2026-01-20,5,304.28,1521.4,returned,East
O002548,C00163,P0023,2026-05-22,3,252.53,757.59,cancelled,West
O002549,C00162,P0045,2026-03-25,4,7.03,28.12,completed,Central
O002550,C00220,P0041,2026-06-27,6,5.08,30.48,completed,North
O002551,C00091,P0040,2026-04-16,6,182.51,1095.06,returned,North
O002552,C00269,P0020,2026-03-10,4,385.28,1541.12,completed,North
O002553,C00030,P0008,2026-04-24,6,142.32,853.92,shipped,Central
O002554,C00180,P0045,2026-05-04,4,7.03,28.12,pending,East
O002555,C00228,P0027,2026-04-13,2,176.06,352.12,completed,Central
O002556,C00053,P0006,2026-03-15,3,182.61,547.83,completed,Central
O002557,C00268,P0025,2026-02-11,6,163.82,982.92,completed,East
O002558,C00068,P0045,2026-06-27,2,7.03,14.06,completed,West
O002559,C00051,P0036,2026-05-11,3,369.18,1107.54,pending,Central
O002560,C00043,P0050,2026-02-14,6,314.46,1886.76,completed,South
O002561,C00052,P0008,2026-05-30,4,142.32,569.28,cancelled,West
O002562,C00079,P0007,2026-05-04,1,129.12,129.12,completed,East
O002563,C00139,P0029,2026-01-09,3,353.41,1060.23,pending,North
O002564,C00191,P0041,2026-01-20,3,5.08,15.24,cancelled,North
O002565,C00150,P0014,2026-04-25,5,356.93,1784.65,shipped,West
O002566,C00250,P0011,2026-06-01,3,185.69,557.07,shipped,West
O002567,C00093,P0041,2026-02-07,1,5.08,5.08,completed,South
O002568,C00144,P0037,2026-03-01,1,337.76,337.76,returned,Central
O002569,C00218,P0022,2026-02-11,3,195.43,586.29,completed,West
O002570,C00020,P0003,2026-06-25,1,221.39,221.39,shipped,North
O002571,C00197,P0033,2026-01-05,4,225.35,901.4,completed,East
O002572,C00085,P0034,2026-03-10,4,130.08,520.32,completed,North
O002573,C00201,P0032,2026-01-01,4,206.95,827.8,shipped,West
O002574,C00012,P0043,2026-02-10,4,250.32,1001.28,completed,West
O002575,C00293,P0015,2026-05-30,4,173.05,692.2,completed,South
O002576,C00085,P0001,2026-05-03,6,131.2,787.2,pending,North
O002577,C00064,P0010,2026-04-08,4,139.46,557.84,cancelled,South
O002578,C00067,P0017,2026-06-05,4,227.78,911.12,pending,East
O002579,C00279,P0017,2026-03-21,2,227.78,455.56,pending,South
O002580,C00194,P0005,2026-04-15,1,36.89,36.89,completed,Central
O002581,C00178,P0024,2026-02-17,1,190.42,190.42,pending,Central
O002582,C00247,P0049,2026-06-16,6,170.02,1020.12,cancelled,North
O002583,C00185,P0010,2026-01-29,6,139.46,836.76,completed,East
O002584,C00113,P0035,2026-06-02,2,277.29,554.58,pending,South
O002585,C00112,P0029,2026-05-25,3,353.41,1060.23,completed,South
O002586,C00145,P0038,2026-05-06,1,261.18,261.18,shipped,South
O002587,C00021,P0037,2026-06-05,4,337.76,1351.04,shipped,Central
O002588,C00017,P0035,2026-02-23,5,277.29,1386.45,completed,East
O002589,C00179,P0045,2026-01-19,3,7.03,21.09,shipped,East
O002590,C00079,P0002,2026-03-12,2,358.45,716.9,completed,East
O002591,C00244,P0015,2026-05-06,4,173.05,692.2,completed,Central
O002592,C00249,P0033,2026-01-31,6,225.35,1352.1,cancelled,West
O002593,C00175,P0050,2026-03-31,2,314.46,628.92,returned,South
O002594,C00148,P0002,2026-06-05,3,358.45,1075.35,completed,South
O002595,C00172,P0009,2026-05-22,1,399.86,399.86,shipped,Central
O002596,C00059,P0038,2026-05-13,3,261.18,783.54,returned,East
O002597,C00157,P0004,2026-03-01,4,179.23,716.92,shipped,North
O002598,C00257,P0003,2026-03-23,6,221.39,1328.34,completed,South
O002599,C00279,P0036,2026-04-05,2,369.18,738.36,completed,South
O002600,C00297,P0011,2026-02-01,1,185.69,185.69,completed,West
O002601,C00058,P0013,2026-05-10,2,187.12,374.24,completed,North
O002602,C00297,P0045,2026-04-07,1,7.03,7.03,shipped,West
O002603,C00300,P0014,2026-03-20,4,356.93,1427.72,cancelled,South
O002604,C00249,P0043,2026-05-18,3,250.32,750.96,completed,West
O002605,C00262,P0032,2026-05-02,1,206.95,206.95,cancelled,South
O002606,C00278,P0022,2026-06-10,4,195.43,781.72,completed,West
O002607,C00071,P0011,2026-06-12,1,185.69,185.69,shipped,North
O002608,C00072,P0026,2026-01-16,2,320.92,641.84,completed,East
O002609,C00252,P0045,2026-03-05,3,7.03,21.09,returned,Central
O002610,C00065,P0021,2026-06-10,3,250.81,752.43,completed,East
O002611,C00003,P0042,2026-02-02,5,318.54,1592.7,completed,East
O002612,C00231,P0004,2026-04-16,1,179.23,179.23,pending,North
O002613,C00100,P0020,2026-04-16,3,385.28,1155.84,completed,South
O002614,C00188,P0028,2026-02-05,3,8.66,25.98,completed,West
O002615,C00153,P0008,2026-02-19,4,142.32,569.28,completed,East
O002616,C00030,P0009,2026-04-15,6,399.86,2399.16,shipped,Central
O002617,C00021,P0043,2026-06-21,3,250.32,750.96,pending,Central
O002618,C00168,P0045,2026-06-14,6,7.03,42.18,shipped,Central
O002619,C00232,P0025,2026-03-16,1,163.82,163.82,completed,Central
O002620,C00063,P0007,2026-03-18,3,129.12,387.36,pending,North
O002621,C00005,P0041,2026-06-08,6,5.08,30.48,returned,North
O002622,C00199,P0038,2026-03-30,5,261.18,1305.9,shipped,West
O002623,C00278,P0045,2026-05-26,5,7.03,35.15,completed,West
O002624,C00121,P0041,2026-02-10,3,5.08,15.24,pending,North
O002625,C00043,P0012,2026-04-05,2,339.88,679.76,completed,South
O002626,C00281,P0039,2026-06-02,3,43.18,129.54,completed,West
O002627,C00165,P0003,2026-02-20,6,221.39,1328.34,returned,Central
O002628,C00004,P0015,2026-04-23,1,173.05,173.05,cancelled,East
O002629,C00133,P0035,2026-03-05,5,277.29,1386.45,completed,West
O002630,C00010,P0003,2026-02-19,3,221.39,664.17,completed,West
O002631,C00168,P0009,2026-03-08,6,399.86,2399.16,completed,Central
O002632,C00072,P0037,2026-04-06,3,337.76,1013.28,completed,East
O002633,C00298,P0009,2026-02-25,6,399.86,2399.16,completed,West
O002634,C00277,P0038,2026-06-17,3,261.18,783.54,completed,Central
O002635,C00244,P0013,2026-03-29,6,187.12,1122.72,completed,Central
O002636,C00206,P0027,2026-05-13,6,176.06,1056.36,shipped,Central
O002637,C00228,P0046,2026-06-20,3,289.59,868.77,returned,Central
O002638,C00053,P0049,2026-04-13,4,170.02,680.08,completed,Central
O002639,C00110,P0029,2026-03-20,5,353.41,1767.05,cancelled,East
O002640,C00089,P0020,2026-03-01,1,385.28,385.28,pending,North
O002641,C00033,P0039,2026-03-26,1,43.18,43.18,completed,East
O002642,C00064,P0026,2026-02-09,4,320.92,1283.68,completed,South
O002643,C00120,P0027,2026-05-19,5,176.06,880.3,returned,South
O002644,C00215,P0006,2026-05-05,6,182.61,1095.66,completed,North
O002645,C00125,P0030,2026-06-02,1,371.15,371.15,completed,South
O002646,C00031,P0028,2026-05-16,1,8.66,8.66,returned,Central
O002647,C00083,P0044,2026-01-20,3,304.28,912.84,completed,East
O002648,C00017,P0022,2026-02-22,2,195.43,390.86,shipped,East
O002649,C00148,P0038,2026-03-20,3,261.18,783.54,shipped,South
O002650,C00172,P0021,2026-06-20,3,250.81,752.43,returned,Central
O002651,C00169,P0013,2026-04-19,5,187.12,935.6,pending,West
O002652,C00191,P0023,2026-03-22,6,252.53,1515.18,returned,North
O002653,C00097,P0041,2026-01-03,5,5.08,25.4,completed,South
O002654,C00256,P0035,2026-03-27,5,277.29,1386.45,completed,South
O002655,C00283,P0001,2026-05-06,2,131.2,262.4,shipped,East
O002656,C00208,P0013,2026-04-03,5,187.12,935.6,shipped,Central
O002657,C00020,P0047,2026-05-31,4,93.06,372.24,pending,North
O002658,C00175,P0039,2026-06-27,6,43.18,259.08,completed,South
O002659,C00047,P0022,2026-04-09,2,195.43,390.86,shipped,South
O002660,C00158,P0043,2026-02-13,2,250.32,500.64,completed,South
